author,camp,mean_compound,std_compound,n_comments,pct_negative,pct_positive
@deepakmenon6720,denial,-0.34264964,,1,0.0,0.0
@deepalitole,science,0.6469482,,1,0.0,1.0
@deepanshusaxena7836,denial,-0.17176783,0.0,2,0.0,0.0
@deepaparakkal4241,denial,0.9360453,,1,0.0,1.0
@deepasahu7478,science,0.70377916,,1,0.0,1.0
@deepashtray5605,denial,-0.48286104,,1,1.0,0.0
@deepashtray5605,science,-0.18121970466666668,0.457910428411405,3,0.3333333333333333,0.0
@deepcosmiclove,science,0.3711778,,1,0.0,0.0
@deependerkadian5524,science,-0.0031398647,,1,0.0,0.0
@deepikamaurya6344,science,0.06718843,,1,0.0,0.0
@deeplyinlove8364,science,0.9746624,,1,0.0,1.0
@deeprecce9852,science,-0.19707492,,1,0.0,0.0
@deepreflection5308,denial,-0.62585294,,1,1.0,0.0
@deepshikhapathania6382,science,0.97738135,,1,0.0,1.0
@deepskyfrontier,science,-0.606178,,1,1.0,0.0
@deer.disappeared,denial,-0.15866733,,1,1.0,0.0
@deerebill01,denial,0.963885,,1,0.0,1.0
@deerhunter7482,denial,0.05658472,,1,0.0,0.0
@deescherer8673,denial,0.97901064,,1,0.0,1.0
@deetrvl4life875,science,-0.10373822,,1,1.0,0.0
@deezboyeed6764,denial,-0.711446195,0.09307343211949397,2,1.0,0.0
@deeziebaby,science,-0.859087,,1,1.0,0.0
@deeznuts3472,science,-0.5001575,,1,1.0,0.0
@deezznutts6036,denial,0.97705644,,1,0.0,1.0
@default1584,science,-0.61874455,,1,1.0,0.0
@default322,denial,-0.1592565,0.0,2,0.0,0.0
@defconbrown8667,denial,-0.009417161,,1,0.0,0.0
@defencebangladesh4068,denial,0.07063904,,1,0.0,0.0
@defenestrange5387,science,-0.8939195,,1,1.0,0.0
@defeqel6537,denial,0.161243395,0.09840543317504392,4,0.0,0.0
@definitelyAgain,science,-0.17840877,,1,0.0,0.0
@definitelynotadam,science,0.5397762,,1,0.0,1.0
@definitlynotbenlente7671,denial,-0.43882096,0.09995279100990827,5,0.4,0.0
@deflexion3677,denial,0.93922895,0.0,2,0.0,1.0
@defnotanFBIagent,science,-0.3797755,,1,0.0,0.0
@defriseout7427,denial,-0.13764701499999998,0.9213150012602283,2,0.5,0.5
@degraj418,science,-0.24669383,,1,0.0,0.0
@deiansalazar140,science,0.97113705,,1,0.0,1.0
@deigobams3,denial,-0.48697573,,1,1.0,0.0
@deipalladium8362,science,-0.11248342,,1,0.0,0.0
@deirdreryan6253,science,0.39987877,,1,0.0,0.0
@deisisase,denial,-0.8832434,,1,1.0,0.0
@deiwing8612,science,0.0036184788,,1,0.0,0.0
@dejanaesterling4649,science,0.57725313,0.407193054374116,2,0.0,0.5
@dekkerlundquist5938,denial,-0.078347296,,1,0.0,0.0
@delahusp,denial,0.9668432,,1,0.0,1.0
@delansick6865,denial,-0.4789095,0.0,2,1.0,0.0
@delayedcreator4783,denial,-0.228340675,0.07940543626029327,4,0.0,0.0
@delboykinobi5273,science,-0.08217594,,1,0.0,0.0
@delflorida2480,science,-0.30679283,,1,0.0,0.0
@deliari11,denial,-0.13263574,,1,0.0,0.0
@deliciaford4343,denial,-0.909483,,1,1.0,0.0
@deliziosetiefkuhlkost2463,denial,0.08376993,,1,0.0,0.0
@dell5862,denial,0.1437985,,1,0.0,0.0
@delladog,science,-0.52729857,,1,1.0,0.0
@dellingr23,denial,-0.07811728,,1,0.0,0.0
@deloachapproach4273,science,-0.013829749999999974,0.9462483853955287,2,0.5,0.5
@delreine2315,denial,-0.9177605,,1,1.0,0.0
@delta8868,science,-0.8344097,,1,1.0,0.0
@deltadarling23,denial,0.95823646,,1,0.0,1.0
@deltafire12,denial,-0.14317507,,1,0.0,0.0
@deltalord6969,denial,0.9092836,0.0,2,0.0,1.0
@deltalord6969,science,-0.7009146,,1,1.0,0.0
@deltaskyhawk,denial,-0.45146158,,1,1.0,0.0
@deltawasneverhere,denial,-0.86435974,,1,1.0,0.0
@delveling,science,0.31030595,,1,0.0,1.0
@delzuitesoares398,science,0.463843,,1,0.0,1.0
@demanufacter5003,denial,0.05021026,,1,0.0,0.0
@dementos7806,science,-0.5495832,,1,1.0,0.0
@demetter7936,denial,-0.76142985,0.0,2,1.0,0.0
@demigod1013,denial,-0.08699133,,1,0.0,0.0
@demigodgamez,science,0.012755616666666655,0.7230047112896746,3,0.3333333333333333,0.3333333333333333
@demiseemdemiseem9747,science,-0.5388843,,1,1.0,0.0
@democracy1,science,-0.3109132,,1,0.0,0.0
@demodiums7216,science,-0.0032672137,,1,0.0,0.0
@demon_xd_,science,-0.15559085,,1,0.0,0.0
@demonchild8452,denial,-0.11148806,,1,0.0,0.0
@demoncloud6147,science,-0.52172214,,1,1.0,0.0
@demonhunter2121,denial,-0.24985236,,1,0.0,0.0
@demoniack81,denial,-0.75317477,0.07566817562263609,5,1.0,0.0
@demonioalvinegro957,science,-0.35595235,,1,0.0,0.0
@demonkingbadger6689,denial,-0.05617489499999999,0.26761698520619437,2,0.0,0.0
@demyx9814,science,0.89834225,,1,0.0,1.0
@denaetak1147,science,0.9858304,,1,0.0,1.0
@dendooz1059,denial,0.060568348,,1,0.0,0.0
@denelson83,denial,-0.83353174,,1,1.0,0.0
@deneth3310,science,-0.59249514,,1,1.0,0.0
@dengopaiv,denial,-0.48866642,,1,1.0,0.0
@denicebizz7342,science,-0.63277316,,1,1.0,0.0
@deniecedonnafield4749,denial,0.8523729,,1,0.0,1.0
@denis_denis05,science,-0.6166683,,1,1.0,0.0
@denisbuckley9978,denial,-0.4784332475,0.49077727711854774,4,0.75,0.0
@denisdaly1708,denial,-0.4319896200000001,0.7912531448713028,5,0.8,0.2
@denisdaly1708,science,-0.26319242466666665,0.4655564846444824,3,0.3333333333333333,0.0
@denisegaylord382,denial,-0.4963705,,1,1.0,0.0
@denisegaylord382,science,-0.36150419,0.7383202422750746,2,0.5,0.5
@deniseharrigan7885,denial,-0.6677412,,1,1.0,0.0
@denisejacks6109,denial,-0.90459454,,1,1.0,0.0
@denisejustdenise,denial,-0.12408055500000001,0.6666494899242639,2,0.5,0.5
@denisek292,denial,-0.44131058,,1,0.0,0.0
@denisekoltys3019,denial,-0.14427999,,1,0.0,0.0
@denisemendoza3933,science,-0.90905535,0.006435308104900667,2,1.0,0.0
@denisemullarkey5117,denial,-0.33020213,,1,1.0,0.0
@deniseroche4896,science,-0.10051128,,1,0.0,0.0
@denisfinn6681,denial,-0.57247469,0.21422218543260918,2,1.0,0.0
@deniswauchope3788,denial,-0.2003307,0.10353655480032163,2,0.0,0.0
@denkhak,denial,-0.82675004,,1,1.0,0.0
@denmark23,denial,-0.40316406,,1,0.0,0.0
@denni_isl1894,denial,0.711219625,0.054513089148031726,2,0.0,1.0
@denniero6904,denial,0.20517373,0.0,2,0.0,0.0
@dennis_menace_aus,science,-0.7672431,,1,1.0,0.0
@dennisahr545,denial,-0.83360887,,1,1.0,0.0
@dennisalvarez2518,denial,-0.81880015,0.0,2,1.0,0.0
@dennisbrannvalls1fan964,denial,-0.014829569,0.0,2,0.0,0.0
@dennisbronson3058,denial,-0.445345745,0.23432655351142356,2,0.5,0.0
@denniscrane9753,denial,-0.455197,,1,1.0,0.0
@dennisdebrawoyame8894,science,0.09477762,,1,0.0,0.0
@dennisecker119,denial,0.037767537,,1,0.0,0.0
@dennisg4053,denial,-0.13844244,,1,0.0,0.0
@dennisgonya4500,denial,0.1484049475,0.3874602617897914,4,0.0,0.25
@dennishickey7194,denial,-0.91257966,,1,1.0,0.0
@dennisl7036,denial,-0.7698031,0.0,2,1.0,0.0
@dennislaughton1676,denial,-0.077737644,,1,0.0,0.0
@dennislaughton1676,science,-0.77976906,,1,1.0,0.0
@dennism7909,science,-0.4479063,,1,0.0,0.0
@dennismcbee,science,0.8303233,,1,0.0,1.0
@dennismiller1675,denial,-0.5286183,,1,1.0,0.0
@dennismiller5725,science,-0.052505273,,1,0.0,0.0
@dennismokry258,science,-0.8812276,,1,1.0,0.0
@dennissvitak148,science,-0.9268179,,1,1.0,0.0
@dennisthomas8618,denial,-0.55978286,0.34317877824514265,4,0.5,0.0
@dennisvickers1203,denial,0.062762685,,1,0.0,0.0
@dennisvolkerts,denial,-0.028113067,,1,0.0,0.0
@denniswaterman3982,denial,-0.24000138,,1,0.0,0.0
@denniswhite166,denial,-0.48693093,0.014904212886086968,2,0.5,0.0
@denniswilson8258,science,-0.37483218,,1,0.0,0.0
@dentatusdentatus1592,science,-0.8787958,,1,1.0,0.0
@dentoncrimescene,science,-0.444349,,1,1.0,0.0
@denvawareley8506,denial,-0.20372523,,1,0.0,0.0
@denvercity809,denial,0.10165122666666666,0.03410943605813842,3,0.0,0.0
@denvitaranden,denial,-0.7802903,,1,1.0,0.0
@denyoellamcy8251,science,-0.89920515,,1,1.0,0.0
@denysvlasenko9175,denial,-0.7333951,,1,1.0,0.0
@denzilpenbirthy5028,science,-0.27185804,,1,0.0,0.0
@deonnnorton9384,denial,0.58937526,,1,0.0,1.0
@deonwhite4431,denial,0.952605,,1,0.0,1.0
@deosmanerllng,denial,-0.7888099,,1,1.0,0.0
@depellerinluc,science,0.40033305,,1,0.0,0.0
@depj9040,denial,0.05824753,0.0,2,0.0,0.0
@deploracon4740,denial,-0.86891055,,1,1.0,0.0
@deployedkitty,denial,0.9688533,,1,0.0,1.0
@deppertneanderl,science,-0.943468,,1,1.0,0.0
@depressedpotato6527,denial,-0.8065154,0.0,2,1.0,0.0
@depwise1154,denial,-0.07086389,,1,0.0,0.0
@depwise1154,science,-0.4259019,,1,0.0,0.0
@der_flabber_gast,denial,-0.35962403,,1,1.0,0.0
@der_flabber_gast,science,-0.8857464,,1,1.0,0.0
@der_kanadier,science,0.40898198,,1,0.0,1.0
@deramon1000,science,0.070876345,,1,0.0,0.0
@derangedcrouton1864,denial,-0.6888965,0.12196389893939924,2,1.0,0.0
@derbybagger5236,science,-0.082050905,,1,0.0,0.0
@dereckandre3485,science,-0.8105604,,1,1.0,0.0
@derek-64,denial,-0.39246252,,1,0.0,0.0
@derek6579,denial,-0.89970297,0.0,2,1.0,0.0
@derekanderson8456,science,-0.8763757,,1,1.0,0.0
@derekbarnes370,denial,0.9113717,,1,0.0,1.0
@derekborkent2899,science,-0.500647485,0.04901425912199889,2,1.0,0.0
@derekcraignolan,denial,-0.24976464,,1,0.0,0.0
@derekgodfrey5,science,0.003073439,,1,0.0,0.0
@derekgoldsmith2730,science,-0.7608067,,1,1.0,0.0
@derekgrey3927,science,-0.43277448,,1,1.0,0.0
@dereklawrence8843,science,0.6650914,,1,0.0,1.0
@dereklutifer2881,science,-0.83908904,,1,1.0,0.0
@derekmaggard9235,denial,-0.31974501699999996,0.37589355677509473,2,0.5,0.0
@derekmarks8969,denial,-0.8262837,,1,1.0,0.0
@derekmills1080,denial,0.931375,,1,0.0,1.0
@derekmoore8224,science,-0.6499178,,1,1.0,0.0
@dereknorbury137,denial,0.20909244,,1,0.0,0.0
@derekpoulin2482,denial,0.73102933,,1,0.0,1.0
@derekseifert7,denial,-0.17856228,,1,0.0,0.0
@derekseube,science,-0.16964304,,1,0.0,0.0
@dereksmithcamp3862,denial,-0.002920203,,1,0.0,0.0
@derekstein6193,science,0.4883382065,0.6264075741951415,2,0.0,0.5
@derekstillhere,denial,-0.35128066,0.0,2,0.0,0.0
@derekturner3272,denial,-0.8702734,,1,1.0,0.0
@derekwarner6898,science,0.9382233,,1,0.0,1.0
@deremjool8043,denial,0.32505846,,1,0.0,0.0
@deremjool8043,science,0.9595555,,1,0.0,1.0
@derhalbdeutsche5781,denial,0.07557704,,1,0.0,0.0
@derhoschensammler3141,denial,0.1536765,,1,0.0,0.0
@derickj1,science,0.18086658566666666,0.3796035775146587,3,0.0,0.3333333333333333
@derickjohnson9012,science,0.94152343,,1,0.0,1.0
@derkatwork33,science,-0.9379677,,1,1.0,0.0
@derkinderspielplatzboss8665,science,-0.1054536,,1,0.0,0.0
@derkle21,denial,-0.84986806,,1,1.0,0.0
@derkonigk4011,science,-0.5097729,,1,1.0,0.0
@derktoonist,denial,0.7055285,,1,0.0,1.0
@derkyarik_7298,science,-0.24405152,,1,0.0,0.0
@dermagnus8482,denial,-0.4024167,,1,1.0,0.0
@dermotdonnelly5495,science,0.9704911,,1,0.0,1.0
@dermotmeuchner2416,science,-0.3255303,,1,0.0,0.0
@dermotshaw5722,science,-0.11030525,,1,0.0,0.0
@deropol05,denial,0.20081994,,1,0.0,0.0
@derpfanlo1734,science,-0.2616062,,1,1.0,0.0
@derpmelon164,science,0.19792439,,1,0.0,0.0
@derpysquid1233,denial,-0.26464042,0.22347199065866666,2,0.5,0.0
@derrebell7774,denial,0.29127514,,1,0.0,0.0
@derreckwalls7508,denial,-0.15254328,,1,0.0,0.0
@derrickbiedermann9802,denial,-0.27065393,,1,0.0,0.0
@derrickbonsell,denial,-0.5410458,,1,1.0,0.0
@derrickcox7761,denial,-0.5243772166666667,0.28796975230977373,3,0.6666666666666666,0.0
@derrickelliott5530,science,0.85941863,,1,0.0,1.0
@derrickhennessey7722,denial,-0.67417276,,1,1.0,0.0
@derrickshoults3772,science,-0.7179148,,1,1.0,0.0
@derrickweidner4947,denial,-0.47860828,0.0,2,1.0,0.0
@dersvan,denial,-0.72043272,0.08428927792205133,2,1.0,0.0
@derya_soo,science,0.9644468,,1,0.0,1.0
@desamster,science,0.055059895,,1,0.0,0.0
@desbell7431,denial,0.9711139,,1,0.0,1.0
@desdicado999,denial,-0.193802745,0.44961934360563316,4,0.5,0.0
@desepticon4,denial,-0.580297,,1,1.0,0.0
@desertfoxcartoon,science,0.6712643,,1,0.0,1.0
@deshaungreene6597,science,-0.22068366,,1,0.0,0.0
@deshu9597,denial,0.14327297,0.0,2,0.0,0.0
@desi_bhai_,science,-0.039478205,,1,0.0,0.0
@desi_gabru786,denial,-0.8757952,,1,1.0,0.0
@desiderata8811,denial,-0.20548849,,1,0.0,0.0
@designed4freedom,science,0.13317393,,1,0.0,0.0
@desmo864,science,0.8283849,,1,0.0,1.0
@desmodius205,denial,0.65942365,0.0,2,0.0,1.0
@desmondbrown5508,denial,-0.88632154,,1,1.0,0.0
@desp8161,denial,-0.27275848,0.0,2,0.0,0.0
@desputnikcommander,denial,-0.90852654,0.0,2,1.0,0.0
@destinweis,denial,-0.56766653,0.0,2,1.0,0.0
@destiny_5540,denial,-0.79656684,,1,1.0,0.0
@destresschiropractic,science,0.97216,,1,0.0,1.0
@destroctiveblade843,denial,-0.51578254,,1,1.0,0.0
@destroya3303,denial,-0.54848987,,1,1.0,0.0
@destur1,science,-0.71681154,,1,1.0,0.0
@desudesudesu5326,science,-0.5361074,,1,1.0,0.0
@detectiveofrivia311,denial,-0.21542598,0.0,2,0.0,0.0
@detectivetox,denial,0.9783614,,1,0.0,1.0
@dethiar4384,science,-0.48033315,,1,1.0,0.0
@detonatorJE,science,0.9288754,,1,0.0,1.0
@detrockcity3,denial,-0.65901375,0.0,2,1.0,0.0
@detroitmidunkin2138,denial,-0.8708341,,1,1.0,0.0
@detroitonepride9441,denial,0.23838454,0.0,2,0.0,0.0
@deucedecker4903,denial,-0.8163634,0.1416828443249922,2,1.0,0.0
@deuehf,denial,0.68144536,,1,0.0,1.0
@deus_ex_machina_,denial,-0.34038764,0.0,2,0.0,0.0
@deusexmachina3047,denial,-0.6734235,,1,1.0,0.0
@deusexmachina5769,denial,-0.42622253,0.0,2,0.0,0.0
@deuteroniusz9222,denial,-0.1490715,,1,0.0,0.0
@deutziana4370,science,-0.8948208,,1,1.0,0.0
@devaconcc9038,denial,-0.77431256,,1,1.0,0.0
@devan735,science,-0.53446466,,1,1.0,0.0
@devanshkumar4569,science,-0.11862193,,1,0.0,0.0
@devanshkumar5456,science,-0.026252218,,1,0.0,0.0
@devanshusultania3085,science,-0.20221794,,1,0.0,0.0
@devarajakhilmatta320,denial,-0.24328877,0.0,2,0.0,0.0
@devasharma5478,science,-0.75321317,,1,1.0,0.0
@devastatn,science,-0.6204511,,1,1.0,0.0
@devastatoes,science,0.7403957,,1,0.0,1.0
@devd_rx,science,0.5129819535,0.6632705115810061,2,0.0,0.5
@devdastripathi1197,denial,-0.11361961,,1,0.0,0.0
@devdecker7812,science,-0.6041478,,1,1.0,0.0
@devendrab,science,0.8870229,,1,0.0,1.0
@devikadewangan8868,science,0.007536441,,1,0.0,0.0
@devil5cry,science,-0.024243876,,1,0.0,0.0
@devildoc492,science,-0.6582694,0.04062031473068617,2,1.0,0.0
@devilliersduplessis7904,science,0.98382336,,1,0.0,1.0
@devils_advocate_88,denial,-0.246349185,0.11146963423722908,4,0.5,0.0
@devils_advocate_88,science,0.60306007,,1,0.0,1.0
@devilsadvocate7358,science,-0.070565656,,1,0.0,0.0
@devilskitchen,denial,0.10255206,,1,0.0,0.0
@devilslamp,denial,-0.28895044,0.0,2,0.0,0.0
@devilsshield,science,-0.7969340333333333,0.09956051750449744,3,1.0,0.0
@devin19222,science,0.36049077,,1,0.0,0.0
@devindaniels1634,science,0.0525176,1.3024735789615158,2,0.5,0.5
@devindasilva2258,denial,-0.869593,,1,1.0,0.0
@devinh8948,science,-0.8704478,,1,1.0,0.0
@devinmichaelroberts9954,science,0.34303296,,1,0.0,1.0
@devinzilat5701,denial,-0.7226335,,1,1.0,0.0
@deviprasad2960,denial,0.9700645,,1,0.0,1.0
@devkadyan9018,denial,-0.15993854,,1,0.0,0.0
@devkardam3676,science,0.5727044,,1,0.0,1.0
@devlishanjel13,denial,-0.70222458,0.32185452898373323,2,1.0,0.0
@devon9075,denial,0.79219496,,1,0.0,1.0
@devonhammond2123,denial,0.1762343,,1,0.0,1.0
@devonmarcus101,denial,-0.27197185,,1,1.0,0.0
@devonrusinek5807,science,-0.4767098,,1,1.0,0.0
@devonsdistendedgut7806,denial,0.048812054,,1,0.0,0.0
@devotionalvideos9094,denial,0.032763436,,1,0.0,0.0
@devourerofbabies,denial,-0.843384,,1,1.0,0.0
@devs79,science,-0.09929237,,1,0.0,0.0
@devyn6098,science,-0.7747974,,1,1.0,0.0
@dewangawong3768,science,-0.8571796,,1,1.0,0.0
@dewdew2706,denial,-0.02644262,,1,0.0,0.0
@deweybewey,science,-0.36541277,,1,1.0,0.0
@deweyhason8800,denial,-0.22465187,0.0,2,0.0,0.0
@dewiz9596,science,-0.8555641,0.0015287648609253138,2,1.0,0.0
@dexter131,denial,-0.8468649,,1,1.0,0.0
@dextermorgan1,science,-0.798161525,0.11470590744992715,2,1.0,0.0
@dey4588,denial,0.50957465,0.0,2,0.0,1.0
@df3575,denial,-0.34648713,,1,0.0,0.0
@df3yt,denial,-0.7884429,,1,1.0,0.0
@df5687,science,-0.011415184,,1,0.0,0.0
@dfarmer1584,denial,0.9107279,,1,0.0,1.0
@dfausti66,denial,0.7648374,0.0,2,0.0,1.0
@dfewaxhk,science,0.11520602566666667,0.1999358539923015,3,0.0,0.0
@dfinma,denial,-0.43017983,,1,1.0,0.0
@dfor50,denial,-0.3733443,,1,0.0,0.0
@dfsafg223,denial,0.3468141,,1,0.0,0.0
@dftp,denial,-0.38701776,,1,0.0,0.0
@dfunckt,science,0.21455377,,1,0.0,0.0
@dfuser2681,science,-0.7778013,,1,1.0,0.0
@dfw_gift_basket,science,-0.9254392,,1,1.0,0.0
@dg2HwbZIgbZ8JjNwZHop39gfF3,denial,0.04677565,,1,0.0,0.0
@dg3443,denial,-0.8876387,,1,1.0,0.0
@dg4charity838,science,-0.2486622,,1,0.0,0.0
@dg9265,denial,-0.6421185,,1,1.0,0.0
@dgardner7474,denial,-0.42318878,,1,0.0,0.0
@dgc0120,denial,0.2085166,,1,0.0,0.0
@dglassb,science,-0.1104984,,1,0.0,0.0
@dglsrsvre7295,denial,-0.04474414,,1,0.0,0.0
@dgonz1975,denial,0.25830328,,1,0.0,0.0
@dgt3800,denial,-0.73104703,,1,1.0,0.0
@dgyoutube2405,denial,0.4836327,0.0,2,0.0,1.0
@dhFLOOPY,science,-0.33569456,7.636753236916556e-07,2,0.0,0.0
@dhadbaoui,denial,-0.318843,,1,0.0,0.0
@dhakshiththeepic2.070,science,0.91926146,,1,0.0,1.0
@dhanrajjagada,science,-0.36173308,,1,1.0,0.0
@dhans9662,denial,-0.7585512,,1,1.0,0.0
@dhanushgopal260,denial,0.67485434,0.0,2,0.0,1.0
@dharanid2288,science,0.96964484,,1,0.0,1.0
@dharma404_,denial,-0.48406712500000004,0.1311823439797111,2,0.5,0.0
@dharmappabarki9557,science,0.9615367,,1,0.0,1.0
@dharmendrakumarprajapati7033,science,-0.004902132,,1,0.0,0.0
@dhirajkumarsahu999,science,0.9721435,,1,0.0,1.0
@dhirajpandeygymtrainer2241,science,-0.004622694,,1,0.0,0.0
@dhirenrath6139,denial,-0.15293205,,1,0.0,0.0
@dhm7815,science,0.07087584,,1,0.0,0.0
@dhopeyinyang4103,denial,0.039459765,,1,0.0,0.0
@dhruvrathee,denial,0.713802,,1,0.0,1.0
@dhruvsainvibes,denial,-0.06998722,,1,0.0,0.0
@diabolicaldoodle,science,-0.713894,,1,1.0,0.0
@diadc2009,science,0.47306022,,1,0.0,0.0
@diadiana7101,denial,-0.29158062,,1,1.0,0.0
@diaizquierdo67,denial,-0.38976281700000004,0.6225758891200056,2,0.5,0.0
@dialupyt,science,0.19608495,,1,0.0,0.0
@diamante9721,science,-0.2496355,,1,0.0,0.0
@diamondcrowngacha1184,science,-0.14344838,,1,0.0,0.0
@diamondinthesky4771,science,0.2618775,,1,0.0,0.0
@dianama1612,science,0.9834727,,1,0.0,1.0
@dianaminnick8003,denial,-0.2688256,,1,0.0,0.0
@dianatconrad,denial,0.97766113,,1,0.0,1.0
@dianeandmike7925,denial,-0.24680886,,1,0.0,0.0
@dianecernak7130,science,-0.08646007,,1,0.0,0.0
@dianederita2758,denial,0.972286635,0.0074228322223023535,2,0.0,1.0
@dianedylan5423,denial,-0.7978641,,1,1.0,0.0
@dianeevans2281,science,-0.46760054,0.5978448145854899,3,0.6666666666666666,0.0
@dianegenx,denial,-0.43939775,0.0,2,1.0,0.0
@dianemacdougall319,denial,0.9841432,,1,0.0,1.0
@dianeschmidt8068,denial,-0.91553813,,1,1.0,0.0
@dianevitale1175,denial,0.060738467,,1,0.0,0.0
@dianewallaceEVs,science,0.30434655866666666,0.28121197460993386,3,0.0,0.3333333333333333
@dianne5086,science,0.46294153,,1,0.0,1.0
@diannegooding8733,denial,0.2849578,,1,0.0,0.0
@diannemiller1895,science,0.97151524,,1,0.0,1.0
@diannevaldez8670,denial,-0.5818003,,1,1.0,0.0
@diaperdude6163,denial,-0.89259243,0.0,2,1.0,0.0
@diatonicdelirium1743,denial,-0.8231268,,1,1.0,0.0
@diatonicdelirium1743,science,-0.40626645699999997,0.5313867056535427,2,0.5,0.0
@dibak9524,science,0.56796443,,1,0.0,1.0
@dibel3669,science,-0.43001372,,1,0.0,0.0
@dibibob1474,science,0.9812931,,1,0.0,1.0
@diceman199,science,-0.6637517,,1,1.0,0.0
@dichebach,science,-0.3977808,,1,0.0,0.0
@dickgoblin,science,-0.0005977191,,1,0.0,0.0
@dickhamilton3517,denial,-0.71704775,,1,1.0,0.0
@dickie9502,denial,0.3116725,,1,0.0,0.0
@dickinstheblackcactu,science,-0.04097999,,1,0.0,0.0
@dicklover4203,denial,-0.60254276,,1,1.0,0.0
@dickmcgowan8941,denial,0.0754256,,1,0.0,0.0
@dickthebutcher5804,denial,0.0997317,,1,0.0,0.0
@dicky7600,denial,0.13767207,,1,0.0,0.0
@dickystrike6966,science,-0.063535616,,1,0.0,0.0
@diddlydevil2116,denial,-0.9044544,,1,1.0,0.0
@didierpuzenat7280,science,-0.42097658000000004,0.24762175198798833,2,0.5,0.0
@didinsyafruddin8300,science,0.9557843,,1,0.0,1.0
@didistutter8417,denial,-0.6078858,0.0,2,1.0,0.0
@didoejdjkd,denial,-0.33295685,,1,0.0,0.0
@die__115,science,-0.18914148,,1,1.0,0.0
@dieanramlal8591,science,0.986237,,1,0.0,1.0
@dieffen,science,0.8475218,,1,0.0,1.0
@diegoaespitia,science,-0.6326431,,1,1.0,0.0
@diegodejong4071,denial,-0.7455078,0.0,2,1.0,0.0
@diegodrenoso,denial,-0.0023438707,0.0,2,0.0,0.0
@diegogonzalezvazq,denial,-0.33003672333333334,0.4659260198893698,3,0.6666666666666666,0.0
@diegoherrera1422,denial,-0.746033,,1,1.0,0.0
@diegoloxoro,science,-0.88291246,,1,1.0,0.0
@diegoperez2090,science,-0.274616,,1,1.0,0.0
@diegopills,science,0.09298955,,1,0.0,0.0
@diegosilang4823,denial,-0.16434222,0.0,2,0.0,0.0
@diehard10101,denial,0.97533107,,1,0.0,1.0
@dieholdfoundation6705,denial,-0.07131088,,1,0.0,0.0
@dielfonelletab,science,-0.3747487866666666,0.08192606137638092,3,0.0,0.0
@dietair2702,denial,-0.18643063,,1,0.0,0.0
@dietlindvonhohenwald448,science,0.014028378,,1,0.0,0.0
@dietrichbraun9845,denial,-0.5636019,,1,1.0,0.0
@dieyoung8259,science,-0.39411402,,1,0.0,0.0
@diffened,science,-0.58404181,0.3935575917258547,4,0.75,0.0
@dig8634,science,-0.66193014,,1,1.0,0.0
@digantamukherjee5589,science,0.568295,,1,0.0,1.0
@digger1825,science,-0.149354,,1,0.0,0.0
@diggin4thepony,denial,-0.36373875,,1,0.0,0.0
@digguscience,science,0.3518588,,1,0.0,0.0
@digitalCaptive,denial,-0.55901863,0.11537464093243885,4,1.0,0.0
@digital_gravity,science,0.37378055,,1,0.0,1.0
@digitalassetguy7468,denial,-0.62291425,0.0,2,1.0,0.0
@digitaldecoy2072,denial,-0.52607816,,1,1.0,0.0
@digitalmusic4803,denial,-0.4739876,,1,1.0,0.0
@digitalobserved,science,0.31194845,,1,0.0,0.0
@digitalscale76,denial,0.25260925,,1,0.0,0.0
@digvijayshinde1110,science,-0.005014479,,1,0.0,0.0
@dikbakker862,denial,-0.93281335,,1,1.0,0.0
@dikko7010,science,-0.26727101,0.20362700707748393,3,0.3333333333333333,0.0
@dikshadibbevlogs9466,science,0.960216,,1,0.0,1.0
@dileshsarojkar4528,science,0.90196407,,1,0.0,1.0
@dilipjain6899,science,-0.066082716,,1,0.0,0.0
@dilipkumarparmar1590,science,-0.8606849,,1,1.0,0.0
@dilligaf700,science,-0.120780855,,1,0.0,0.0
@dilligafwoftam985,denial,-0.09253693,,1,0.0,0.0
@dillingersam588,denial,0.9571598,,1,0.0,1.0
@dillpickle7633,science,0.09577873,,1,0.0,0.0
@dillrq57,science,-0.08182064,,1,0.0,0.0
@dimamatat5548,science,0.17983884,,1,0.0,0.0
