in_degree,out_degree,pagerank,betweenness,eigenvector,closeness,influence_composite,author,camp,activity,mean_compound,pct_negative,n_comments
2,0,0.0004614355658104,0.0,4.191861378681187e-18,0.0,0.0135882289397965,@KowboyUSA,science,2,0.201478965,0.0,2.0
0,2,0.0002496698489853,0.0,3.988904927200868e-19,0.0,0.0,@jerrymchummer8549,science,8,-0.050213653999999996,0.5,8.0
4,0,0.0006732012826355,0.0,7.228784188738677e-18,0.0,0.0271764578795931,@italy5153,science,1,-0.9020091,1.0,1.0
0,2,0.0002496698489853,0.0,3.499231201340205e-20,0.0,0.0,@jessicabelievejesusislord5207,science,5,0.5537751099999999,0.0,5.0
2,0,0.0004614355658104,0.0,-5.665893583264123e-18,0.0,0.0135882289397965,@ambulocetusnatans,science,1,-0.1832562235,0.0,2.0
0,2,0.0002496698489853,0.0,-3.075140217105013e-18,0.0,0.0,@jessicathompson236,science,2,-0.321345865,0.5,2.0
2,0,0.0004614355658104,0.0,-1.961384876063019e-18,0.0,0.0135882289397965,@wrodrigues08,science,1,-0.107018078,0.0,2.0
0,2,0.0002496698489853,0.0,-3.430152223595157e-18,0.0,0.0,@jimmytruthseeker2026,science,2,-0.39679269500000003,0.5,2.0
0,2,0.0002496698489853,0.0,5.084352053152793e-19,0.0,0.0,@jimsteele5392,science,2,-0.571720175,0.5,2.0
0,2,0.0002496698489853,0.0,-1.2412443501420756e-18,0.0,0.0,@jjoohhhnn,science,3,-0.5953348866666667,0.6666666666666666,3.0
4,0,0.0006732012826355,0.0,-5.7784457500148e-18,0.0,0.0271764578795931,@kaileblifts,science,1,-0.7078985,1.0,1.0
0,2,0.0002496698489853,0.0,-4.583698174466788e-20,0.0,0.0,@joaomarcosjunqueira4965,science,3,-0.43709430000000005,0.6666666666666666,3.0
0,2,0.0002496698489853,0.0,1.6135968725743147e-18,0.0,0.0,@jobicek,science,2,-0.7536206999999999,1.0,2.0
2,0,0.0004614355658104,0.0,-5.190054128156251e-18,0.0,0.0135882289397965,@JohnDoe-ib3hr,science,1,-0.0862148005,0.0,2.0
0,2,0.0002496698489853,0.0,8.522815151249085e-19,0.0,0.0,@jobivuvuvfvi605,science,2,-0.23404668,0.5,2.0
2,0,0.0004614355658104,0.0,-5.377921865216025e-19,0.0,0.0135882289397965,@whiteknight1479,science,1,-0.78827447,1.0,1.0
0,2,0.0002496698489853,0.0,-1.5117423880171526e-18,0.0,0.0,@joebobahead,science,2,-0.725915935,1.0,2.0
4,0,0.000567318424223,0.0,9.742233187458842e-18,0.0,0.0223823434096948,@brianobrien4604,science,1,0.8112658,0.0,1.0
0,2,0.0002496698489853,0.0,-3.075911619132058e-19,0.0,0.0,@joeking1019,science,2,-0.42208165,0.5,2.0
0,3,0.0002496698489853,0.0,3.1238468220380454e-18,0.0,0.0,@joernhaese1906,science,3,-0.30464223333333335,0.0,3.0
0,2,0.0002496698489853,0.0,5.508577048798056e-19,0.0,0.0,@johnbeckman8916,science,2,-0.31248906499999995,0.5,2.0
2,0,0.0004614355658104,0.0,8.066845854350016e-19,0.0,0.0135882289397965,@claysmith6715,science,1,-0.64045775,1.0,1.0
0,2,0.0002496698489853,0.0,3.5350539822132e-18,0.0,0.0,@johndconstantine,science,2,-0.28759815,0.5,2.0
2,0,0.0004614355658104,0.0,7.82558435731634e-19,0.0,0.0135882289397965,@fiolettbjorn7461,science,1,0.9739434,0.0,1.0
0,2,0.0002496698489853,0.0,-2.1548685472742072e-18,0.0,0.0,@johnfitzgerald8879,science,3,-0.11173970666666666,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,-3.5234176787099215e-18,0.0,0.0135882289397965,@christophercharles3169,science,3,-0.44863261249999997,0.5,4.0
0,2,0.0002496698489853,0.0,2.5051572367563297e-19,0.0,0.0,@johnh8546,science,2,-0.69177735,1.0,2.0
2,0,0.0004614355658104,0.0,-5.384877978998497e-18,0.0,0.0135882289397965,@ratillecebrasquedubitantiu4451,science,1,-0.8744581,1.0,1.0
0,3,0.0002496698489853,0.0,1.3050736977882133e-18,0.0,0.0,@johnnyllooddte3415,science,3,-0.3973263666666667,0.6666666666666666,3.0
7,0,0.0008877989664984,0.0,1.262028384703016e-17,0.0,0.042892911296491,Friends of Science,science,0,0.0,,
0,2,0.0002496698489853,0.0,3.1932424407920472e-18,0.0,0.0,@johnpim-i9j6v,science,2,-0.3521819185,0.5,2.0
0,2,0.0002496698489853,0.0,-2.3674383179694612e-18,0.0,0.0,@johnryan1287,science,2,-0.335096675,0.5,2.0
2,0,0.0004614355658104,0.0,-6.3058986648247705e-18,0.0,0.0135882289397965,@kothejunglist,science,1,-0.03279641,0.0,1.0
0,2,0.0002496698489853,0.0,-2.170362153148106e-19,0.0,0.0,@johnstamos4186,science,2,-0.16284987500000003,0.5,2.0
4,0,0.0006732012826355,0.0,-3.8289064676463795e-18,0.0,0.0271764578795931,@alleycat-oy5kv,science,1,0.2041587,0.0,1.0
0,2,0.0002496698489853,0.0,1.6352764121531592e-19,0.0,0.0,@johntitor1213,science,2,-0.21904827000000002,0.5,2.0
2,0,0.0004614355658104,0.0,-2.2724200438786443e-19,0.0,0.0135882289397965,@CougarDoomer,science,2,-0.7579295,1.0,2.0
0,2,0.0002496698489853,0.0,-4.265247015220421e-19,0.0,0.0,@johntomasini3916,science,2,0.086158765,0.0,2.0
2,0,0.0004614355658104,0.0,-2.558242014952209e-18,0.0,0.0135882289397965,@okbkcq,science,1,-0.9097325,1.0,1.0
0,2,0.0002496698489853,0.0,4.646106172050566e-19,0.0,0.0,@johnvoelker4345,science,3,-0.46814303533333335,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,-2.773922090548112e-18,0.0,0.0135882289397965,@misterfixie6003,science,1,-0.25255233,0.0,1.0
0,2,0.0002496698489853,0.0,2.2713268746537623e-18,0.0,0.0,@jojo5715,science,2,-0.2333589065,0.5,2.0
2,0,0.0004614355658104,0.0,3.168617626556341e-18,0.0,0.0135882289397965,@Spartanfred104,science,1,-0.6422531,1.0,1.0
0,2,0.0002496698489853,0.0,2.066779738114132e-18,0.0,0.0,@jojox1733,science,2,-0.612252445,1.0,2.0
2,0,0.0004614355658104,0.0,1.7821398494378505e-18,0.0,0.0135882289397965,@lizazagirova,science,1,-0.80172078,1.0,2.0
0,2,0.0002496698489853,0.0,4.499060340965006e-18,0.0,0.0,@jollyjokress3852,science,3,-0.5532377104,0.6,5.0
0,3,0.0002496698489853,0.0,3.2888004257850672e-18,0.0,0.0,@jonatand2045,science,4,0.010986510749999998,0.0,4.0
3,0,0.0004614355658104,0.0,-1.4126867824956221e-18,0.0,0.0155882289397965,@Boatswain_Tam,science,1,-0.8565367749999999,1.0,2.0
0,2,0.0002496698489853,0.0,-7.542463709330134e-20,0.0,0.0,@jonhall152,science,2,0.39516656,0.0,2.0
2,0,0.0004614355658104,0.0,2.9370772367797727e-18,0.0,0.0135882289397965,@listenherejack,science,1,-0.68706435,1.0,2.0
0,2,0.0002496698489853,0.0,4.21961644033917e-18,0.1666666666666666,0.0399659863945578,@jonnash5196,science,2,-0.6225914699999999,0.75,4.0
0,2,0.0002496698489853,0.0,-1.1955528717141104e-18,0.0,0.0,@jorkkakivi,science,2,-0.09989187000000001,0.0,2.0
4,0,0.0006732012826355,0.0,1.3750879562631968e-18,0.0,0.0271764578795931,@yuudn,science,1,-0.26868156,0.0,1.0
0,3,0.0002496698489853,0.0,-1.005991028436825e-20,0.0,0.0,@joshisraelvillahermosa2680,science,3,0.13979556333333332,0.3333333333333333,3.0
3,0,0.0004614355658104,0.0,8.305252929822035e-19,0.0,0.0155882289397965,@hannin-wa3857,science,1,-0.59753925,1.0,1.0
0,2,0.0002496698489853,0.0,-5.3012221027547285e-19,0.0,0.0,@joshwantstotravel9516,science,3,-0.6713829666666666,1.0,3.0
2,0,0.0004614355658104,0.0,-1.1197889075868778e-17,0.0,0.0135882289397965,@xversed5544,science,1,-0.5696775199999999,1.0,2.0
0,2,0.0002496698489853,0.0,1.7051909625004778e-18,0.0,0.0,@joynulabedin338,science,2,-0.4854634,0.5,2.0
4,0,0.0006732012826355,0.0,5.7163969017485096e-18,0.0,0.0271764578795931,@iamintraffic9532,science,1,-0.05106418,0.0,1.0
0,3,0.0002496698489853,0.0,-1.540838916395843e-18,0.0,0.0,@jrjohnryanjr,science,4,-0.26717778575,0.25,4.0
0,3,0.0002496698489853,0.0,1.2966586234917364e-18,0.0,0.0,@jukesfood5601,science,3,-0.6393882866666667,1.0,3.0
0,2,0.0002496698489853,0.0,6.270440008251894e-18,0.0,0.0,@juni_thefoo,science,2,0.30930331499999997,0.0,2.0
2,0,0.0004614355658104,0.0,2.9410713200310416e-18,0.0,0.0135882289397965,@Pellequinn,science,1,-0.93837655,1.0,1.0
0,2,0.0002496698489853,0.0,3.652914847212781e-18,0.0,0.0,@justa.seeker4558,science,2,-0.5316495,0.5,2.0
0,2,0.0002496698489853,0.0,1.0063812248755792e-18,0.0,0.0,@justinriegel1850,science,3,-0.25855907666666667,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,5.404976826517072e-18,0.0,0.0135882289397965,@blueflamingo4526,science,1,-0.832334,1.0,1.0
0,2,0.0002496698489853,0.0,-2.375439192249821e-18,0.0,0.0,@justmenotyou3151,science,6,-0.6238054599999999,0.6666666666666666,6.0
2,0,0.0004614355658104,0.0,-7.550536683110712e-18,0.0,0.0135882289397965,@wiltonhall,science,1,-0.81554663,1.0,1.0
0,3,0.0002496698489853,0.0,5.420843954543598e-18,0.0,0.0,@kaihuang4970,science,3,-0.69592332,1.0,3.0
3,0,0.0004614355658104,0.0,6.403914959990433e-18,0.0,0.0155882289397965,@josephloughrey3434,science,1,-0.11971989,0.0,1.0
0,2,0.0002496698489853,0.0,2.3257195332086066e-18,0.0,0.0,@kakahass8845,science,2,-0.54204458,1.0,2.0
0,2,0.0002496698489853,0.0,4.490545968283721e-19,0.0,0.0,@kalebbillig3472,science,2,-0.225736934,0.0,2.0
0,3,0.0002496698489853,0.0,4.569658448240222e-18,0.0,0.0,@kalisofficial,science,3,-0.25757612083666664,0.3333333333333333,3.0
0,2,0.0002496698489853,0.0,2.5735221509048028e-20,0.0,0.0,@kameronbriggs235,science,3,-0.22157228133333332,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,2.368028438613712e-18,0.0,0.0135882289397965,@Jatt2613,science,1,-0.8754637,1.0,1.0
0,2,0.0002496698489853,0.0,-3.1159823529081523e-19,0.0,0.0,@karatekla,science,2,-0.10944290799999999,0.0,2.0
0,2,0.0002496698489853,0.0,4.305925145368872e-18,0.0,0.0,@karencontestabile6064,science,2,0.189580985,0.0,2.0
0,2,0.0002496698489853,0.0,-1.180752368940358e-18,0.0,0.0,@karldunnegan2689,science,3,-0.4968661266666667,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,-4.0023889252685144e-19,0.0,0.0135882289397965,@stevefowler2112,science,1,-0.08369245,0.0,1.0
0,5,0.0002496698489853,0.0,-2.804049157418757e-19,0.0,0.0,@karolinahagegard,science,8,0.04133138025000001,0.125,8.0
2,0,0.0003343761357154,0.0,2.9314709116027534e-18,0.0,0.0078352915759186,@oystercatcher943,science,1,0.91952366,0.0,1.0
0,3,0.0002496698489853,0.0,-2.940175009886341e-18,0.0,0.0,@kayakMike1000,science,3,-0.37595823333333334,0.3333333333333333,3.0
3,0,0.0004614355658104,0.0,-4.514075090039964e-18,0.0,0.0155882289397965,@delveling,science,1,0.31030595,0.0,1.0
0,3,0.0002496698489853,0.0,-1.3694585738457254e-18,0.0,0.0,@kckennedy1325,science,3,-0.5054930433333333,0.6666666666666666,3.0
3,0,0.0004614355658104,0.0,5.915103130958971e-18,0.0,0.0155882289397965,@beladury3751,science,1,-0.8120598,1.0,1.0
0,2,0.0002496698489853,0.0,3.5656044626184014e-18,0.0,0.0,@keibohow69,science,2,-0.70886105,1.0,2.0
2,0,0.0004614355658104,0.0,5.578302590263064e-18,0.0,0.0135882289397965,@liamisic911,science,1,-0.8795715,1.0,1.0
0,2,0.0002496698489853,0.0,4.874279332379903e-19,0.0,0.0,@kellyfehr3719,science,2,-0.41741667,1.0,2.0
2,0,0.0004614355658104,0.0,-9.049321478069437e-19,0.0,0.0135882289397965,@chuckhiggins4940,science,1,-0.42618594,0.0,1.0
0,2,0.0002496698489853,0.0,-2.9456864033537432e-18,0.0,0.0,@kempkennedy3542,science,2,-0.6588665499999999,1.0,2.0
2,0,0.0004614355658104,0.0,-3.516396687296715e-18,0.0,0.0135882289397965,@bryanrivera1211,science,1,-0.27092684499999997,0.5,2.0
0,2,0.0002496698489853,0.0,3.0098537289624296e-18,0.0,0.0,@kennys9644,science,2,-0.39844143000000004,0.5,2.0
2,0,0.0004614355658104,0.0,3.301002815394444e-18,0.0,0.0135882289397965,@anthonybenton7725,science,1,-0.04965712,0.0,1.0
0,5,0.0002496698489853,0.0,-8.186156167220541e-19,0.0,0.0,@keropiboy,science,5,-0.020485902999999993,0.2,5.0
0,2,0.0002496698489853,0.0,3.696637139011368e-18,0.0,0.0,@khanzji061,science,2,-0.889909425,1.0,2.0
2,0,0.0004614355658104,0.0,5.521356447051301e-18,0.0,0.0135882289397965,@JC02official,science,1,-0.92777413,1.0,1.0
0,2,0.0002496698489853,0.0,-8.730249793606612e-19,0.0,0.0,@kimnielsen3430,science,3,-0.23705740666666666,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,2.185367973745348e-18,0.0,0.0135882289397965,@NostalgiaOST,science,1,0.9661081,0.0,1.0
0,4,0.0002496698489853,0.0,2.6403348809105552e-18,0.0,0.0,@kimweaver3323,science,5,-0.441532214,0.6,5.0
0,2,0.0002496698489853,0.0,-1.2267116459027836e-18,0.0,0.0,@kingofthejungle3833,science,5,-0.22746073500000002,0.2,5.0
2,0,0.0004614355658104,0.0,6.60493284723793e-20,0.0,0.0135882289397965,@potholer54,science,2,-0.08983164333333334,0.6666666666666666,3.0
0,2,0.0002496698489853,0.0,-4.687124698840706e-19,0.0,0.0,@kingscroach,science,3,-0.261300008,0.3333333333333333,3.0
2,0,0.0004614355658104,0.0,-3.0177462091729968e-18,0.0,0.0135882289397965,@sbgrimsson,science,1,0.29105014,0.0,1.0
0,5,0.0002496698489853,0.0,-3.845236677438163e-18,0.0,0.0,@kirkmarch4713,science,6,-0.6988042826666666,0.8333333333333334,6.0
2,0,0.0003343761357154,0.0,-2.5553179319997222e-18,0.0,0.0078352915759186,@frede1905,science,1,-0.8320729,1.0,1.0
3,0,0.0003767292790804,0.0,-9.60365002473717e-18,0.0,0.0117529373638779,@ginadelsasso288,science,1,-0.59988624,1.0,1.0
0,2,0.0002496698489853,0.0,1.7184084012843224e-19,0.0,0.0,@klausschwab9828,science,2,-0.18498929000000003,0.5,2.0
2,0,0.0004614355658104,0.0,5.983139638701575e-18,0.0,0.0135882289397965,@Tlactl,science,1,0.7436807,0.0,1.0
0,5,0.0002496698489853,0.0,-2.513942304951061e-18,0.0,0.0,@klokoloko2114,science,11,-0.43720228727272725,0.6363636363636364,11.0
3,0,0.0003767292790804,0.0,-8.096123569689918e-18,0.0,0.0117529373638779,@obe1withtheforce785,science,1,-0.182198388,0.3333333333333333,3.0
0,2,0.0002496698489853,0.0,-8.83426819427276e-19,0.2311320754716981,0.0554245283018868,@klondike444,science,3,-0.7929658466666667,1.0,3.0
0,2,0.0002496698489853,0.0,-1.6561691841817937e-18,0.0,0.0,@klu9839,science,2,-0.395113278,0.5,2.0
0,2,0.0002496698489853,0.0,-4.870906533385403e-18,0.0,0.0,@kmoses582,science,4,-0.5922459575,0.75,4.0
2,0,0.0004614355658104,0.0,-4.855191517593e-18,0.0,0.0135882289397965,@Tahoza,science,1,-0.8468949,1.0,1.0
0,2,0.0002496698489853,0.0,-2.0616473015478077e-19,0.0,0.0,@kostarak3160,science,2,-0.5778344,1.0,2.0
2,0,0.0004614355658104,0.0,2.534282584236901e-18,0.0,0.0135882289397965,@yusefdanielhassounharmouch1520,science,1,-0.8397043,1.0,1.0
0,2,0.0002496698489853,0.0,2.592284944815877e-19,0.0,0.0,@krixpop,science,2,-0.51554805,1.0,2.0
2,0,0.0004614355658104,0.0,1.1251777374085655e-19,0.0,0.0135882289397965,@jplant1414,science,1,-0.45776686333333333,0.3333333333333333,3.0
0,2,0.0002496698489853,0.0,-2.2420407230294922e-18,0.0,0.0,@kudosu3037,science,3,-0.5600577683333333,0.6666666666666666,3.0
2,0,0.0004614355658104,0.0,5.984009366278546e-19,0.0,0.0135882289397965,@Dionyzos,science,1,-0.135383,0.0,1.0
2,3,0.0004614355658104,0.0,-6.962425379468302e-19,0.0,0.0135882289397965,@kurzgesagt,science,4,0.943387415,0.0,4.0
3,0,0.0006423179697581,0.0,2.213123107684483e-17,0.0,0.0237781377042256,Kurzgesagt – In a Nutshell,science,0,0.0,,
0,6,0.0002496698489853,0.0,-1.231083003168159e-18,0.0,0.0,@kx7500,science,13,-0.5679657553846155,0.7692307692307693,13.0
2,0,0.0003202584212604,0.0,-2.518784941812093e-18,0.0,0.0071960763132655,@KarlSnarks,science,1,-0.86041814,1.0,1.0
2,0,0.0003202584212604,0.0,-4.666788322502764e-18,0.0,0.0071960763132655,@Martinvt123,science,1,-0.04129623,0.0,1.0
0,2,0.0002496698489853,0.0,1.8583633766289416e-18,0.0,0.0,@laceystinson,science,4,-0.30638371575,0.5,4.0
2,0,0.0004614355658104,0.0,8.268661026173741e-19,0.0,0.0135882289397965,@deananderson5797,science,1,-0.8491161,1.0,1.0
0,2,0.0002496698489853,0.0,4.7106941681460445e-19,0.0,0.0,@ladeluff_,science,2,0.97905925,0.0,2.0
0,2,0.0002496698489853,0.0,-8.5202455592159485e-19,0.0,0.0,@laksharamlochun3798,science,2,-0.6925377699999999,1.0,2.0
2,0,0.0004614355658104,0.0,-4.144344601127674e-18,0.0,0.0135882289397965,@xppier799,science,1,-0.7825982,1.0,1.0
0,2,0.0002496698489853,0.0,9.80033011503105e-18,0.0,0.0,@lamehogshit3730,science,4,-0.7201535425000001,0.75,4.0
2,0,0.0004614355658104,0.0,1.4371892071023246e-19,0.0,0.0135882289397965,@winyanwashte2888,science,1,-0.34052265,0.0,1.0
0,2,0.0002496698489853,0.0,3.848800516378802e-21,0.0,0.0,@landsgevaer,science,2,-0.454401485,0.5,2.0
4,0,0.0006732012826355,0.0,3.959081353787781e-18,0.0,0.0271764578795931,@politenessman3901,science,1,-0.5537749,1.0,1.0
0,2,0.0002496698489853,0.0,1.4279056405051994e-18,0.2951807228915662,0.0707831325301204,@lawrencecoleman6998,science,2,-0.33330473,0.5,2.0
0,2,0.0002496698489853,0.0,-4.821507411596058e-20,0.0,0.0,@lazarus1672,science,4,-0.563119405,0.75,4.0
2,0,0.0004614355658104,0.0,-2.0528228206626717e-18,0.0,0.0135882289397965,@Bazigar3,science,0,0.0,,
2,2,0.0004614355658104,0.0,-6.339980341749788e-19,0.0,0.0135882289397965,@learnstudychannel9599,science,2,0.122011395,0.0,2.0
0,4,0.0002496698489853,0.0,-4.74373992275957e-20,0.0,0.0,@learnsustainability,science,31,0.520650746875,0.0625,32.0
4,0,0.000567318424223,0.0,-5.269259408981881e-18,0.0,0.0223823434096948,@LeahandLevi,science,0,0.0,,
2,0,0.0003555527073979,0.0,-2.5464765887120147e-18,0.0,0.0087941144698982,@derickj1,science,1,0.18086658566666666,0.0,3.0
0,2,0.0002496698489853,0.0,8.726257322533443e-20,0.0,0.0,@leeleggat9976,science,2,-0.70010453,1.0,2.0
2,0,0.0004614355658104,0.0,2.5078719733662223e-19,0.0,0.0135882289397965,@aliperry2521,science,1,-0.7373455,1.0,1.0
0,2,0.0002496698489853,0.0,-6.065700983051326e-18,0.0,0.0,@leoin4112,science,2,-0.11699374000000001,0.5,2.0
2,0,0.0004614355658104,0.0,-4.025967698313585e-18,0.0,0.0135882289397965,@kiropkiptoo3370,science,1,-0.8694375,1.0,1.0
0,2,0.0002496698489853,0.0,4.4599300199853685e-20,0.0,0.0,@letsgowinnietheflu5439,science,2,-0.413217855,0.5,2.0
0,2,0.0002496698489853,0.0,1.1919546914845537e-18,0.0,0.0,@leviticuscornwall5052,science,2,-0.479187715,0.5,2.0
4,0,0.0006732012826355,0.0,5.664342429584055e-18,0.0,0.0271764578795931,@bookworm3005,science,1,-0.5502702,1.0,1.0
0,2,0.0002496698489853,0.0,3.707272070216133e-18,0.0,0.0,@lewis7315,science,2,0.19146396999999998,0.0,2.0
0,14,0.0002496698489853,0.0,2.648410271210085e-18,0.0,0.0,@liamroche1473,science,17,-0.4765397660588236,0.5882352941176471,17.0
3,0,0.0002950482168764,0.0,1.6404540918507337e-18,0.0,0.0080546204870992,@brett22bt,science,2,-0.18834018000000002,0.5,4.0
5,0,0.0005068139337015,0.0,-2.05340867265716e-18,0.0,0.0216428494268958,@robertmoeller4352,science,1,0.07822777,0.0,1.0
5,0,0.0003253004621371,0.0,5.322213595253258e-18,0.0,0.0134243674784987,@terrymoore861,science,2,-0.6517386,1.0,2.0
2,0,0.0006423179697581,0.0,-2.7262810116327682e-17,0.0,0.0217781377042256,@kiaioiwi,science,1,0.6675622,0.0,1.0
0,2,0.0002496698489853,0.0,5.03835031962739e-18,0.0,0.0,@limiv5272,science,2,-0.54084997,0.5,2.0
0,2,0.0002496698489853,0.0,-2.7581775556767853e-18,0.0,0.0,@lisafechter2178,science,2,-0.37071434999999997,0.5,2.0
2,0,0.0004614355658104,0.0,-4.33973739213592e-18,0.0,0.0135882289397965,MS NOW,science,0,0.0,,
0,2,0.0002496698489853,0.0,-6.744083349243103e-21,0.0,0.0,@lisesandmellem,science,2,0.9261317,0.0,2.0
0,2,0.0002496698489853,0.0,-4.690716660878336e-19,0.0,0.0,@litestuffllc7249,science,4,-0.521424045,0.75,4.0
2,0,0.0004614355658104,0.0,-2.201174983928108e-19,0.0,0.0135882289397965,@justsomeguy2825,science,2,-0.05292673000000003,0.5,2.0
0,2,0.0002496698489853,0.0,2.435482818752174e-18,0.0,0.0,@lmcclymont,science,2,-0.54154422,0.5,2.0
0,2,0.0002496698489853,0.0,-2.495134184173141e-19,0.0,0.0,@lokilawson,science,2,-0.65663453,1.0,2.0
2,0,0.0004614355658104,0.0,-1.3903499434949725e-18,0.0,0.0135882289397965,@YourPal8,science,1,-0.8222724,1.0,1.0
0,2,0.0002496698489853,0.0,-1.6780207528965782e-18,0.0,0.0,@lonelylongdistancekiller9844,science,2,0.559419735,0.0,2.0
2,0,0.0004614355658104,0.0,-5.709465175050007e-18,0.0,0.0135882289397965,@KatrinaEames,science,1,0.18823288,0.0,1.0
0,2,0.0002496698489853,0.0,2.641306753776664e-18,0.0,0.0,@lookaroundyou8108,science,2,-0.640740185,0.5,2.0
2,0,0.0004614355658104,0.0,2.8084258438153942e-18,0.0,0.0135882289397965,@JayPatel-ug1nh,science,1,0.38938442,0.0,1.0
0,2,0.0002496698489853,0.0,3.472226983692899e-21,0.0,0.0,@lookupverazhou8599,science,2,0.020166600000000034,0.5,2.0
0,2,0.0002496698489853,0.0,-8.471721611314753e-19,0.0,0.0,@lorgus100,science,2,-0.010143489999999977,0.5,2.0
2,0,0.0004614355658104,0.0,5.895450997605501e-18,0.0,0.0135882289397965,@paulwilligan3874,science,1,-0.21020308,0.0,1.0
0,2,0.0002496698489853,0.0,-1.4464234384441878e-18,0.0,0.0,@lostpony4885,science,3,0.39427655473333334,0.0,3.0
2,0,0.0004614355658104,0.0,-4.609438821003713e-18,0.0,0.0135882289397965,@TimothySmith-yh4fu,science,1,-0.15492997,0.0,1.0
0,4,0.0002496698489853,0.0,-1.10268534306155e-19,0.0,0.0,@lotoreo,science,5,-0.661290618,1.0,5.0
2,0,0.0003555527073979,0.0,-2.265610144226472e-18,0.0,0.0087941144698982,@MrNicoJac,science,1,0.37176505,0.0,1.0
2,0,0.0003555527073979,0.0,-2.631431181730283e-18,0.0,0.0087941144698982,@commandojoe123,science,1,0.45948556,0.0,1.0
0,3,0.0002496698489853,0.0,-4.257385003170092e-18,0.0,0.0,@loveboat,science,3,-0.17966258933333334,0.3333333333333333,3.0
5,0,0.000567318424223,0.0,-4.337121290906069e-18,0.0,0.0243823434096948,@Knervik,science,1,0.75032777,0.0,1.0
0,4,0.0002496698489853,0.0,2.761876381040772e-18,0.0,0.0,@loveliveshere7792,science,4,-0.390587315,0.75,4.0
4,0,0.0004614355658104,0.0,1.0367951240014762e-17,0.0,0.0175882289397965,@mongoose621,science,1,-0.6300468,1.0,1.0
0,7,0.0002496698489853,0.0,4.2186349613072176e-19,0.0,0.0,@lrvogt1257,science,23,-0.5430600951739131,0.6956521739130435,23.0
2,0,0.0003101743395068,0.0,-1.5528483561900114e-18,0.0,0.006739493982799,@MightyElemental,science,1,0.7850169,0.0,1.0
3,0,0.0003404265847675,0.0,-3.964283770009857e-18,0.0,0.0101092409741985,@RadicalTek,science,1,-0.12669061,0.0,1.0
0,2,0.0002496698489853,0.0,-1.1010844458030696e-18,0.0,0.0,@ltok4695,science,2,-0.592333405,1.0,2.0
0,2,0.0002496698489853,0.0,6.6561798496243096e-18,0.0,0.0,@lucasjk8566,science,2,0.8110033,0.0,2.0
2,0,0.0004614355658104,0.0,4.810204356603944e-18,0.0,0.0135882289397965,@luuk341,science,1,-0.3241801,0.0,1.0
0,2,0.0002496698489853,0.0,-9.657560244866506e-20,0.0,0.0,@luceafarul579,science,2,-0.35404566000000004,0.5,2.0
4,0,0.0006732012826355,0.0,-4.846544400735895e-18,0.0,0.0271764578795931,@Axel-ix6ni,science,1,0.5371473,0.0,1.0
